Type;Date;Price;
0;22.01.2009 12:45:53;109.02;
1;22.01.2009 12:48:53;108.96;
1;22.01.2009 12:53:58;108.99;
0;22.01.2009 13:00:03;108.78;
0;22.01.2009 13:00:09;108.83;
0;22.01.2009 13:00:41;108.63;
0;22.01.2009 13:00:52;108.62;
0;22.01.2009 13:02:03;108.58;
0;22.01.2009 13:06:13;108.67;
0;22.01.2009 13:07:34;108.51;
0;22.01.2009 13:09:41;108.4;
1;22.01.2009 13:10:33;108.21;
0;22.01.2009 13:11:09;108.21;
0;22.01.2009 13:12:24;108.42;
0;22.01.2009 13:15:08;108.44;
1;22.01.2009 13:17:17;108.51;
1;22.01.2009 13:17:56;108.47;
0;22.01.2009 13:20:20;108.48;
0;22.01.2009 13:21:19;108.46;
0;22.01.2009 13:22:04;108.47;
0;22.01.2009 13:24:39;108.45;
0;22.01.2009 13:37:31;108.55;
1;22.01.2009 13:37:55;108.5;
0;22.01.2009 13:40:03;108.41;
0;22.01.2009 13:43:39;108.42;
0;22.01.2009 13:49:32;108.38;
0;22.01.2009 13:51:25;107.49;
0;22.01.2009 13:52:22;107.5;
0;22.01.2009 13:52:29;107.49;
0;22.01.2009 13:56:10;107.26;
0;22.01.2009 13:56:43;107.31;
0;22.01.2009 13:58:28;107.25;
0;22.01.2009 13:59:48;107.24;
0;22.01.2009 14:02:23;107;
1;22.01.2009 14:02:39;106.99;
0;22.01.2009 14:04:17;107.12;
0;22.01.2009 14:06:15;107.2;
1;22.01.2009 14:06:23;107.24;
0;22.01.2009 14:10:01;107.01;
0;22.01.2009 14:10:10;107.07;
0;22.01.2009 14:12:06;106.84;
0;22.01.2009 14:12:36;106.74;
0;22.01.2009 14:12:45;106.67;
0;22.01.2009 14:13:02;106.71;
0;22.01.2009 14:13:12;106.67;
0;22.01.2009 14:13:18;106.76;
0;22.01.2009 14:14:47;106.6;
1;22.01.2009 14:15:46;106.59;
0;22.01.2009 14:17:57;106.73;
0;22.01.2009 14:18:34;106.88;
1;22.01.2009 14:18:40;106.99;
1;22.01.2009 14:19:33;106.76;
0;22.01.2009 14:21:16;107.01;
0;22.01.2009 14:21:39;107.03;
1;22.01.2009 14:25:07;107.21;
0;22.01.2009 14:27:03;107.04;
0;22.01.2009 14:27:48;107;
0;22.01.2009 14:28:08;106.9;
0;22.01.2009 14:30:29;106.75;
0;22.01.2009 14:31:25;106.49;
0;22.01.2009 14:31:58;106.45;
1;22.01.2009 14:34:08;106.3;
1;22.01.2009 14:35:28;106.4;
0;22.01.2009 14:36:27;106.18;
0;22.01.2009 14:38:15;106.25;
0;22.01.2009 14:38:21;106.18;
1;22.01.2009 14:39:45;106.13;
0;22.01.2009 14:42:42;106.44;
0;22.01.2009 14:43:00;106.45;
0;22.01.2009 14:44:54;106.51;
0;22.01.2009 14:45:01;106.51;
0;22.01.2009 14:45:04;106.57;
0;22.01.2009 14:45:14;106.58;
0;22.01.2009 14:45:23;106.75;
0;22.01.2009 14:45:32;106.8;
1;22.01.2009 14:46:31;106.9;
0;22.01.2009 14:52:33;106.82;
0;22.01.2009 14:54:24;106.74;
1;22.01.2009 14:55:55;106.68;
0;22.01.2009 14:59:55;106.97;
0;22.01.2009 15:01:16;107.01;
0;22.01.2009 15:08:59;107.21;
0;22.01.2009 15:09:18;107.21;
0;22.01.2009 15:09:30;107.22;
1;22.01.2009 15:10:04;107.24;
0;22.01.2009 15:11:13;107.08;
0;22.01.2009 15:12:04;107.09;
1;22.01.2009 15:20:20;106.63;
0;22.01.2009 15:25:37;106.83;
0;22.01.2009 15:27:11;107.01;
0;22.01.2009 15:27:21;107.02;
0;22.01.2009 15:28:11;107.03;
0;22.01.2009 15:36:34;107.01;
0;22.01.2009 15:38:10;107.31;
0;22.01.2009 15:38:46;107.35;
0;22.01.2009 15:39:21;107.44;
0;22.01.2009 15:41:20;107.41;
0;22.01.2009 15:44:35;107.43;
0;22.01.2009 15:45:48;107.53;
0;22.01.2009 15:46:50;107.52;
0;22.01.2009 15:48:19;107.61;
0;22.01.2009 15:50:20;107.74;
1;22.01.2009 15:55:09;107.75;
1;22.01.2009 16:03:01;107.19;
1;22.01.2009 16:06:06;107.4;
0;22.01.2009 16:06:31;107.2;
0;22.01.2009 16:10:36;107.1;
0;22.01.2009 16:12:18;106.72;
0;22.01.2009 16:14:43;106.7;
0;22.01.2009 16:17:39;106.35;
0;22.01.2009 16:17:54;106.31;
0;22.01.2009 16:18:20;106.31;
0;22.01.2009 16:19:24;106.19;
1;22.01.2009 16:22:40;106.11;
0;22.01.2009 16:25:48;106.35;
0;22.01.2009 16:26:17;106.53;
0;22.01.2009 16:26:40;106.65;
1;22.01.2009 16:30:00;106.65;
0;22.01.2009 16:30:10;106.21;
0;22.01.2009 16:30:16;106.14;
0;22.01.2009 16:30:56;106.11;
1;22.01.2009 16:31:00;106.17;
0;22.01.2009 16:34:03;106.21;
0;22.01.2009 16:35:07;106.33;
0;22.01.2009 16:35:59;106.4;
0;22.01.2009 16:37:11;106.57;
0;22.01.2009 16:37:37;106.68;
0;22.01.2009 16:37:47;106.71;
1;22.01.2009 16:37:54;106.72;
1;22.01.2009 16:40:59;106.48;
1;22.01.2009 16:42:09;106.66;
0;22.01.2009 16:43:35;106.39;
0;22.01.2009 16:48:26;106.44;
0;22.01.2009 16:48:30;106.54;
0;22.01.2009 16:49:24;106.33;
0;22.01.2009 16:50:46;105.89;
0;22.01.2009 16:51:03;105.83;
0;22.01.2009 16:51:19;105.84;
0;22.01.2009 16:52:53;105.55;
0;22.01.2009 16:55:07;105.39;
0;22.01.2009 16:55:53;105.32;
1;22.01.2009 16:56:10;105.32;
1;22.01.2009 16:57:14;105.47;
1;22.01.2009 16:59:04;105.37;
1;22.01.2009 17:00:07;105.62;
0;22.01.2009 17:01:15;105.2;
0;22.01.2009 17:01:19;105.19;
0;22.01.2009 17:02:29;105;
0;22.01.2009 17:05:26;104.7;
0;22.01.2009 17:05:40;104.65;
0;22.01.2009 17:07:09;104.6;
0;22.01.2009 17:07:36;104.5;
1;22.01.2009 17:08:34;104.49;
1;22.01.2009 17:09:35;104.71;
0;22.01.2009 17:11:23;104.57;
0;22.01.2009 17:13:01;104.44;
1;22.01.2009 17:13:31;104.39;
0;22.01.2009 17:15:23;104.7;
1;22.01.2009 17:16:20;104.72;
1;22.01.2009 17:17:09;104.57;
1;22.01.2009 17:17:18;104.51;
0;22.01.2009 17:17:57;104.5;
1;22.01.2009 17:18:15;104.44;
0;22.01.2009 17:19:44;104.58;
0;22.01.2009 17:19:58;104.63;
1;22.01.2009 17:20:32;104.64;
0;22.01.2009 17:22:48;104.5;
0;22.01.2009 17:23:43;104.14;
0;22.01.2009 17:24:41;104.1;
1;22.01.2009 17:26:39;103.95;
0;22.01.2009 17:29:28;104.24;
1;22.01.2009 17:29:43;104.26;
0;22.01.2009 17:30:45;104.18;
0;22.01.2009 17:30:48;104.2;
1;22.01.2009 17:32:00;104.12;
0;22.01.2009 17:33:31;104.29;
1;22.01.2009 17:34:37;104.5;
0;22.01.2009 17:35:28;104.28;
1;22.01.2009 17:35:46;104.23;
0;22.01.2009 17:37:14;104.55;
0;22.01.2009 17:38:23;104.64;
1;22.01.2009 17:40:25;104.71;
0;22.01.2009 17:41:35;104.5;
1;22.01.2009 17:41:47;104.47;
1;22.01.2009 17:43:27;104.59;
0;22.01.2009 17:45:35;104.31;
0;22.01.2009 17:46:01;104.12;
0;22.01.2009 17:46:15;104.11;
0;22.01.2009 17:49:36;103.8;
1;22.01.2009 17:50:36;103.87;
0;22.01.2009 17:53:03;103.93;
1;22.01.2009 17:55:02;104.22;
1;22.01.2009 17:57:53;104.01;
0;22.01.2009 17:58:48;104.17;
0;22.01.2009 17:59:00;104.15;
0;22.01.2009 18:01:16;104.25;
1;22.01.2009 18:03:38;104.23;
0;22.01.2009 18:04:35;104.13;
1;22.01.2009 18:04:59;104.15;
0;22.01.2009 18:09:22;104.27;
0;22.01.2009 18:11:23;104.37;
0;22.01.2009 18:12:35;104.37;
0;22.01.2009 18:15:24;104.39;
0;22.01.2009 18:20:15;104.66;
1;22.01.2009 18:21:37;104.75;
0;22.01.2009 18:25:04;104.5;
0;22.01.2009 18:25:56;104.48;
0;22.01.2009 18:28:51;104.48;
0;22.01.2009 18:30:35;104.46;
0;22.01.2009 18:30:47;104.39;
1;22.01.2009 18:32:47;104.25;
1;22.01.2009 18:32:55;104.19;
0;22.01.2009 18:35:35;103.99;
0;22.01.2009 18:42:21;103.53;
1;22.01.2009 18:42:50;103.5;
0;22.01.2009 18:44:57;103.78;
1;23.01.2009 10:30:01;103.02;
1;23.01.2009 10:30:02;103.75;
1;23.01.2009 10:30:05;103.77;
1;23.01.2009 10:30:56;103.68;
0;23.01.2009 10:31:30;103.78;
0;23.01.2009 10:31:57;104.05;
0;23.01.2009 10:33:05;104.3;
1;23.01.2009 10:33:30;104.41;
1;23.01.2009 10:34:28;104.27;
0;23.01.2009 10:35:49;104.52;
1;23.01.2009 10:36:49;104.6;
0;23.01.2009 10:37:22;104.57;
0;23.01.2009 10:37:26;104.5;
0;23.01.2009 10:37:28;104.49;
0;23.01.2009 10:41:19;103.96;
0;23.01.2009 10:41:29;103.94;
1;23.01.2009 10:42:45;103.94;
0;23.01.2009 10:45:09;104.09;
0;23.01.2009 10:47:13;105.07;
0;23.01.2009 10:47:47;105.09;
1;23.01.2009 10:51:38;105.49;
0;23.01.2009 10:52:04;105.38;
0;23.01.2009 10:52:59;105.07;
1;23.01.2009 10:53:47;105.15;
1;23.01.2009 10:53:49;105.37;
0;23.01.2009 10:55:13;105.14;
0;23.01.2009 10:55:16;105.13;
0;23.01.2009 10:55:22;105.13;
0;23.01.2009 10:55:32;105.11;
1;23.01.2009 10:58:18;105.07;
0;23.01.2009 11:01:25;105.3;
1;23.01.2009 11:03:51;105.61;
0;23.01.2009 11:07:10;105.39;
0;23.01.2009 11:09:39;105.18;
0;23.01.2009 11:12:51;105.18;
0;23.01.2009 11:13:26;104.84;
0;23.01.2009 11:13:46;104.79;
0;23.01.2009 11:15:01;104.52;
1;23.01.2009 11:15:31;104.5;
0;23.01.2009 11:16:46;104.57;
1;23.01.2009 11:16:50;104.53;
0;23.01.2009 11:17:42;104.37;
0;23.01.2009 11:19:44;104.3;
1;23.01.2009 11:21:01;103.87;
0;23.01.2009 11:22:00;104.29;
1;23.01.2009 11:22:49;104.23;
0;23.01.2009 11:23:35;104.19;
0;23.01.2009 11:23:40;104.18;
0;23.01.2009 11:23:51;104.2;
1;23.01.2009 11:25:09;104.19;
0;23.01.2009 11:25:30;104.3;
0;23.01.2009 11:25:51;104.16;
0;23.01.2009 11:28:30;104.37;
1;23.01.2009 11:30:20;104.62;
0;23.01.2009 11:30:29;104.49;
0;23.01.2009 11:35:28;104.11;
0;23.01.2009 11:35:46;104.09;
0;23.01.2009 11:36:59;103.75;
0;23.01.2009 11:37:07;103.67;
0;23.01.2009 11:37:17;103.47;
0;23.01.2009 11:37:22;103.44;
0;23.01.2009 11:38:00;103.28;
0;23.01.2009 11:38:13;103.18;
1;23.01.2009 11:38:23;103.17;
0;23.01.2009 11:39:46;103.38;
0;23.01.2009 11:43:30;103.79;
1;23.01.2009 11:44:15;103.79;
1;23.01.2009 11:46:48;103.66;
1;23.01.2009 11:49:02;104;
1;23.01.2009 11:50:56;103.82;
1;23.01.2009 11:53:47;104;
1;23.01.2009 11:55:25;103.87;
0;23.01.2009 12:00:34;104;
0;23.01.2009 12:00:46;104.01;
0;23.01.2009 12:00:49;104.04;
0;23.01.2009 12:01:01;104.06;
0;23.01.2009 12:01:31;104.13;
1;23.01.2009 12:04:08;104.22;
0;23.01.2009 12:06:00;103.98;
1;23.01.2009 12:07:47;103.9;
1;23.01.2009 12:08:57;104.03;
0;23.01.2009 12:11:20;103.68;
1;23.01.2009 12:12:17;103.69;
0;23.01.2009 12:16:23;103.88;
1;23.01.2009 12:17:03;103.93;
0;23.01.2009 12:18:35;103.47;
0;23.01.2009 12:23:32;103.25;
1;23.01.2009 12:26:14;103.41;
1;23.01.2009 12:26:17;103.2;
0;23.01.2009 12:29:50;102.99;
0;23.01.2009 12:30:14;102.98;
1;23.01.2009 12:30:56;102.71;
1;23.01.2009 12:32:22;102.86;
1;23.01.2009 12:34:13;102.72;
1;23.01.2009 12:36:20;103.02;
0;23.01.2009 12:36:26;102.89;
0;23.01.2009 12:37:33;102.73;
0;23.01.2009 12:38:04;102.49;
0;23.01.2009 12:38:33;102.35;
1;23.01.2009 12:38:49;102.3;
1;23.01.2009 12:40:00;102.45;
1;23.01.2009 12:40:59;102.33;
0;23.01.2009 12:44:09;102.49;
1;23.01.2009 12:45:26;102.42;
0;23.01.2009 12:49:44;101.94;
0;23.01.2009 12:49:59;101.98;
0;23.01.2009 12:50:04;101.96;
1;23.01.2009 12:50:54;101.48;
1;23.01.2009 12:51:20;101.44;
0;23.01.2009 12:51:48;100.9;
1;23.01.2009 12:51:53;100.69;
1;23.01.2009 12:51:59;100.74;
0;23.01.2009 12:52:29;100.46;
1;23.01.2009 12:52:37;100.62;
0;23.01.2009 12:52:42;100.52;
0;23.01.2009 12:53:02;100.76;
1;23.01.2009 12:53:19;101.02;
0;23.01.2009 12:53:49;100.96;
1;23.01.2009 12:53:56;100.93;
1;23.01.2009 12:54:35;101;
0;23.01.2009 12:55:41;100.79;
0;23.01.2009 12:56:09;100.71;
1;23.01.2009 12:56:15;100.74;
1;23.01.2009 12:57:10;100.78;
0;23.01.2009 12:58:32;100.32;
0;23.01.2009 12:58:42;100.34;
0;23.01.2009 12:58:52;100.19;
0;23.01.2009 12:58:54;100.12;
1;23.01.2009 12:59:30;99.7;
0;23.01.2009 12:59:52;99.71;
1;23.01.2009 13:00:24;99.82;
1;23.01.2009 13:00:59;99.7;
0;23.01.2009 13:01:39;100.02;
0;23.01.2009 13:01:59;100.04;
1;23.01.2009 13:03:05;100.3;
0;23.01.2009 13:04:23;100.18;
1;23.01.2009 13:05:28;99.99;
0;23.01.2009 13:06:25;100.1;
0;23.01.2009 13:09:21;100.32;
0;23.01.2009 13:09:59;100.53;
1;23.01.2009 13:10:22;100.55;
0;23.01.2009 13:12:09;100.37;
1;23.01.2009 13:12:16;100.32;
0;23.01.2009 13:15:51;100.47;
1;23.01.2009 13:16:03;100.52;
0;23.01.2009 13:18:27;100.29;
0;23.01.2009 13:18:44;100.28;
0;23.01.2009 13:18:50;100.2;
0;23.01.2009 13:19:11;100.17;
1;23.01.2009 13:19:24;100.2;
1;23.01.2009 13:19:50;100.3;
0;23.01.2009 13:22:50;100.2;
0;23.01.2009 13:25:26;99.9;
1;23.01.2009 13:26:26;99.83;
0;23.01.2009 13:27:08;99.86;
0;23.01.2009 13:27:11;100;
0;23.01.2009 13:27:14;100;
0;23.01.2009 13:35:13;100.1;
0;23.01.2009 13:36:08;100.11;
0;23.01.2009 13:37:04;100.5;
0;23.01.2009 13:37:35;100.51;
0;23.01.2009 13:37:43;100.51;
0;23.01.2009 13:38:27;100.71;
0;23.01.2009 13:38:34;100.73;
0;23.01.2009 13:40:04;101.07;
1;23.01.2009 13:41:08;101.16;
0;23.01.2009 13:42:26;101.11;
0;23.01.2009 13:45:30;101.01;
1;23.01.2009 13:49:13;100.81;
0;23.01.2009 13:51:24;101.39;
0;23.01.2009 13:57:28;101.56;
1;23.01.2009 13:58:09;101.56;
1;23.01.2009 13:59:05;101.21;
0;23.01.2009 14:01:45;101.35;
0;23.01.2009 14:05:01;101.62;
0;23.01.2009 14:06:25;101.89;
0;23.01.2009 14:08:50;102;
0;23.01.2009 14:08:55;102.03;
0;23.01.2009 14:09:32;102.12;
0;23.01.2009 14:09:39;102.14;
1;23.01.2009 14:10:05;102.13;
0;23.01.2009 14:16:07;101.95;
0;23.01.2009 14:16:35;101.94;
0;23.01.2009 14:17:31;101.65;
0;23.01.2009 14:18:41;101.38;
0;23.01.2009 14:18:44;101.41;
0;23.01.2009 14:19:58;101.2;
1;23.01.2009 14:20:51;100.95;
1;23.01.2009 14:21:20;101.06;
1;23.01.2009 14:24:42;101.02;
0;23.01.2009 14:27:59;101.7;
0;23.01.2009 14:28:21;101.73;
1;23.01.2009 14:30:23;101.7;
1;23.01.2009 14:31:23;101.55;
0;23.01.2009 14:35:19;101.77;
1;23.01.2009 14:37:52;102.01;
0;23.01.2009 14:40:35;101.8;
0;23.01.2009 14:40:37;101.79;
1;23.01.2009 14:40:56;101.75;
0;23.01.2009 14:42:44;101.89;
0;23.01.2009 14:47:32;102.05;
1;23.01.2009 14:50:14;102.08;
1;23.01.2009 14:52:26;101.87;
1;23.01.2009 14:52:46;101.93;
1;23.01.2009 14:56:44;101.5;
0;23.01.2009 14:59:32;101.49;
0;23.01.2009 15:00:47;101.54;
0;23.01.2009 15:02:18;101.82;
0;23.01.2009 15:02:54;102.01;
0;23.01.2009 15:03:27;102.04;
1;23.01.2009 15:06:26;102.23;
1;23.01.2009 15:07:38;102.05;
1;23.01.2009 15:09:50;102.15;
1;23.01.2009 15:13:51;101.92;
0;23.01.2009 15:17:25;102.23;
0;23.01.2009 15:17:50;102.37;
0;23.01.2009 15:18:10;102.37;
0;23.01.2009 15:18:18;102.36;
0;23.01.2009 15:24:31;102.49;
0;23.01.2009 15:24:54;102.54;
0;23.01.2009 15:25:08;102.54;
0;23.01.2009 15:26:41;102.76;
0;23.01.2009 15:27:53;103.1;
1;23.01.2009 15:31:08;103.25;
1;23.01.2009 15:33:07;102.98;
1;23.01.2009 15:33:17;103.02;
0;23.01.2009 15:35:44;102.91;
1;23.01.2009 15:36:57;102.76;
1;23.01.2009 15:41:05;103.01;
1;23.01.2009 15:43:20;102.66;
1;23.01.2009 15:45:17;102.84;
1;23.01.2009 15:47:28;102.43;
0;23.01.2009 15:49:53;102.62;
0;23.01.2009 15:52:50;102.97;
1;23.01.2009 15:53:19;102.92;
0;23.01.2009 15:57:12;102.56;
0;23.01.2009 15:57:23;102.53;
0;23.01.2009 15:57:53;102.52;
0;23.01.2009 15:59:52;102.53;
0;23.01.2009 16:02:51;102.45;
1;23.01.2009 16:03:11;102.41;
0;23.01.2009 16:05:35;102.51;
0;23.01.2009 16:06:24;102.66;
0;23.01.2009 16:07:39;102.85;
0;23.01.2009 16:08:07;102.81;
0;23.01.2009 16:11:09;102.85;
1;23.01.2009 16:11:59;102.91;
0;23.01.2009 16:14:54;102.5;
0;23.01.2009 16:22:37;102.28;
0;23.01.2009 16:22:48;102.19;
0;23.01.2009 16:23:13;102.21;
0;23.01.2009 16:24:45;101.98;
0;23.01.2009 16:25:29;101.95;
1;23.01.2009 16:28:22;101.46;
1;23.01.2009 16:29:16;101.6;
0;23.01.2009 16:29:54;101.47;
0;23.01.2009 16:30:06;101.2;
0;23.01.2009 16:30:16;100.97;
0;23.01.2009 16:30:34;100.95;
1;23.01.2009 16:30:52;100.99;
0;23.01.2009 16:31:09;101.07;
0;23.01.2009 16:31:11;101.01;
0;23.01.2009 16:31:57;101.2;
0;23.01.2009 16:32:12;101.3;
0;23.01.2009 16:32:26;101.38;
0;23.01.2009 16:32:40;101.35;
0;23.01.2009 16:32:55;101.37;
1;23.01.2009 16:35:35;101.35;
0;23.01.2009 16:36:11;101.34;
0;23.01.2009 16:36:18;101.39;
0;23.01.2009 16:36:37;101.19;
1;23.01.2009 16:36:56;100.98;
1;23.01.2009 16:38:06;101;
0;23.01.2009 16:38:36;100.98;
0;23.01.2009 16:38:40;100.99;
0;23.01.2009 16:38:58;100.7;
1;23.01.2009 16:39:38;100.47;
0;23.01.2009 16:40:51;101.04;
0;23.01.2009 16:43:27;101.27;
0;23.01.2009 16:48:00;101.3;
0;23.01.2009 16:48:22;101.44;
0;23.01.2009 16:48:45;101.5;
0;23.01.2009 16:49:14;101.61;
1;23.01.2009 16:50:22;101.76;
1;23.01.2009 16:50:52;101.63;
1;23.01.2009 16:51:04;101.6;
0;23.01.2009 16:55:05;101.34;
0;23.01.2009 16:57:14;101.25;
0;23.01.2009 16:58:21;101.11;
0;23.01.2009 16:59:06;100.94;
1;23.01.2009 16:59:47;100.66;
0;23.01.2009 17:01:11;100.85;
0;23.01.2009 17:02:55;101.12;
0;23.01.2009 17:10:52;101.57;
0;23.01.2009 17:11:13;101.66;
1;23.01.2009 17:15:04;101.71;
0;23.01.2009 17:16:40;101.62;
0;23.01.2009 17:17:27;101.48;
1;23.01.2009 17:17:39;101.29;
0;23.01.2009 17:18:35;101.5;
0;23.01.2009 17:19:09;101.51;
0;23.01.2009 17:20:23;101.54;
0;23.01.2009 17:20:42;101.56;
0;23.01.2009 17:21:24;101.56;
1;23.01.2009 17:21:54;101.58;
0;23.01.2009 17:26:23;101.28;
0;23.01.2009 17:28:42;101.3;
0;23.01.2009 17:29:23;101.2;
1;23.01.2009 17:30:03;100.99;
1;23.01.2009 17:30:15;101.04;
0;23.01.2009 17:30:45;100.88;
1;23.01.2009 17:30:51;100.95;
0;23.01.2009 17:31:22;101.04;
0;23.01.2009 17:32:09;101.29;
1;23.01.2009 17:32:32;101.32;
0;23.01.2009 17:32:45;101.25;
1;23.01.2009 17:33:11;101.1;
1;23.01.2009 17:34:12;101.25;
0;23.01.2009 17:34:53;101.05;
1;23.01.2009 17:36:04;100.68;
0;23.01.2009 17:36:39;101;
0;23.01.2009 17:37:01;101.11;
0;23.01.2009 17:37:39;101.29;
1;23.01.2009 17:38:18;101.35;
1;23.01.2009 17:40:06;100.99;
0;23.01.2009 17:44:17;101.24;
1;23.01.2009 17:45:49;101.22;
1;23.01.2009 17:47:42;101.12;
0;23.01.2009 17:52:08;101.23;
0;23.01.2009 17:52:41;101.29;
0;23.01.2009 17:55:01;101.58;
0;23.01.2009 17:56:17;101.71;
0;23.01.2009 17:56:36;102.01;
0;23.01.2009 17:56:57;102.3;
1;23.01.2009 17:57:04;102.3;
0;23.01.2009 17:58:41;102.11;
1;23.01.2009 18:00:21;102.06;
0;23.01.2009 18:03:17;102.22;
1;23.01.2009 18:03:25;102.3;
0;23.01.2009 18:05:40;102.2;
0;23.01.2009 18:07:22;102.04;
0;23.01.2009 18:08:37;101.72;
0;23.01.2009 18:09:30;101.63;
1;23.01.2009 18:09:32;101.64;
0;23.01.2009 18:13:01;101.76;
0;23.01.2009 18:13:34;101.87;
0;23.01.2009 18:16:26;102.03;
0;23.01.2009 18:19:30;102.1;
0;23.01.2009 18:23:40;102.13;
0;23.01.2009 18:25:02;102.37;
0;23.01.2009 18:25:09;102.37;
0;23.01.2009 18:25:36;102.49;
1;23.01.2009 18:26:51;102.58;
0;23.01.2009 18:29:38;102.34;
0;23.01.2009 18:32:33;102.15;
0;23.01.2009 18:32:40;102.15;
0;23.01.2009 18:33:00;102.11;
0;23.01.2009 18:33:11;101.99;
0;23.01.2009 18:33:45;101.99;
0;23.01.2009 18:33:56;101.84;
0;23.01.2009 18:34:53;101.81;
0;23.01.2009 18:35:59;101.77;
0;23.01.2009 18:42:04;101.37;
1;23.01.2009 18:43:14;101.39;
1;23.01.2009 18:43:15;101.02;
1;23.01.2009 18:43:18;101.25;
0;23.01.2009 18:44:14;101.34;
0;23.01.2009 18:44:42;101.3;
0;23.01.2009 18:44:53;101.4;
0;23.01.2009 18:44:58;101.52;
1;26.01.2009 10:30:08;102.93;
0;26.01.2009 10:30:19;102.88;
0;26.01.2009 10:30:24;102.88;
0;26.01.2009 10:30:29;102.8;
0;26.01.2009 10:30:35;102.76;
1;26.01.2009 10:30:47;102.54;
0;26.01.2009 10:30:57;102.52;
1;26.01.2009 10:31:33;102.66;
0;26.01.2009 10:32:04;102.48;
1;26.01.2009 10:33:40;102.29;
0;26.01.2009 10:34:17;102.33;
1;26.01.2009 10:35:10;102.49;
1;26.01.2009 10:37:00;102.3;
1;26.01.2009 10:38:21;102.47;
1;26.01.2009 10:39:50;102.34;
1;26.01.2009 10:41:09;102.65;
0;26.01.2009 10:41:33;102.5;
1;26.01.2009 10:42:07;102.44;
1;26.01.2009 10:43:35;102.54;
1;26.01.2009 10:49:42;101.98;
0;26.01.2009 10:51:01;102.19;
0;26.01.2009 10:51:06;102.18;
1;26.01.2009 10:51:24;102.17;
0;26.01.2009 10:52:52;101.92;
1;26.01.2009 10:53:21;101.8;
0;26.01.2009 10:54:47;101.93;
0;26.01.2009 10:55:36;102;
1;26.01.2009 10:57:44;102.16;
1;26.01.2009 10:59:45;101.99;
0;26.01.2009 11:02:04;102.12;
0;26.01.2009 11:03:08;102.33;
0;26.01.2009 11:03:37;102.41;
1;26.01.2009 11:04:08;102.44;
0;26.01.2009 11:06:40;102.3;
0;26.01.2009 11:08:41;102.16;
0;26.01.2009 11:09:15;102.12;
1;26.01.2009 11:10:46;101.9;
1;26.01.2009 11:11:47;102.06;
1;26.01.2009 11:14:05;101.93;
0;26.01.2009 11:17:02;102.02;
0;26.01.2009 11:17:04;102.03;
1;26.01.2009 11:21:15;102.32;
1;26.01.2009 11:26:17;102.16;
0;26.01.2009 11:29:54;102.39;
0;26.01.2009 11:32:21;102.39;
0;26.01.2009 11:38:17;102.8;
0;26.01.2009 11:41:14;102.8;
0;26.01.2009 11:44:24;102.85;
0;26.01.2009 11:46:36;102.9;
0;26.01.2009 11:48:26;103.38;
0;26.01.2009 11:48:56;103.51;
0;26.01.2009 11:49:13;103.63;
0;26.01.2009 11:49:48;103.82;
1;26.01.2009 11:50:11;103.88;
0;26.01.2009 11:53:55;103.6;
0;26.01.2009 11:54:43;103.6;
0;26.01.2009 11:55:29;103.45;
1;26.01.2009 11:58:54;103.41;
0;26.01.2009 12:02:15;103.72;
1;26.01.2009 12:03:49;104.13;
1;26.01.2009 12:06:34;103.96;
0;26.01.2009 12:07:44;104.26;
0;26.01.2009 12:07:46;104.26;
1;26.01.2009 12:08:16;104.56;
0;26.01.2009 12:10:36;104.37;
0;26.01.2009 12:11:52;104.2;
0;26.01.2009 12:12:32;104.17;
1;26.01.2009 12:13:02;104.03;
1;26.01.2009 12:14:02;104.25;
1;26.01.2009 12:16:59;104;
0;26.01.2009 12:21:23;104.35;
1;26.01.2009 12:21:50;104.66;
1;26.01.2009 12:21:56;104.67;
1;26.01.2009 12:21:57;104.48;
0;26.01.2009 12:22:03;104.45;
0;26.01.2009 12:23:10;104.25;
1;26.01.2009 12:23:28;104.29;
1;26.01.2009 12:25:05;104.28;
0;26.01.2009 12:25:39;104.32;
0;26.01.2009 12:27:10;104.11;
0;26.01.2009 12:30:19;104.09;
1;26.01.2009 12:30:46;103.84;
0;26.01.2009 12:31:55;103.99;
0;26.01.2009 12:33:30;103.98;
0;26.01.2009 12:34:09;103.99;
0;26.01.2009 12:37:03;104.19;
0;26.01.2009 12:37:42;104.27;
1;26.01.2009 12:39:12;104.44;
1;26.01.2009 12:42:05;104.23;
1;26.01.2009 12:45:30;104.46;
0;26.01.2009 12:48:04;104.37;
1;26.01.2009 12:48:12;104.39;
0;26.01.2009 12:50:41;104.42;
0;26.01.2009 12:55:49;104.75;
0;26.01.2009 12:57:27;104.83;
0;26.01.2009 12:57:43;104.87;
0;26.01.2009 12:59:37;105.15;
0;26.01.2009 13:00:27;105.24;
1;26.01.2009 13:01:29;105.25;
0;26.01.2009 13:02:03;105.2;
0;26.01.2009 13:03:43;105.02;
1;26.01.2009 13:05:32;104.98;
0;26.01.2009 13:12:55;105.52;
0;26.01.2009 13:13:18;105.62;
0;26.01.2009 13:13:22;105.7;
0;26.01.2009 13:13:54;105.66;
0;26.01.2009 13:15:03;106;
0;26.01.2009 13:15:17;106.07;
0;26.01.2009 13:15:39;106.29;
0;26.01.2009 13:16:46;106.39;
1;26.01.2009 13:18:06;106.51;
0;26.01.2009 13:19:45;106.25;
0;26.01.2009 13:20:25;106.23;
1;26.01.2009 13:21:13;106.02;
0;26.01.2009 13:25:09;106.32;
